genre_mode,genre,story_zone,method,mean_sentiment,ci_low,ci_high,n_films
primary,Action,Resolution,Frequency baseline,0.08272062592336513,-0.022153479498662264,0.19064990120084827,79
primary,Action,Opening,Full dialogue,0.036116139551344066,-0.03926037089993476,0.11358040464005455,69
primary,Action,Inciting conflict,Full dialogue,0.03590169513845881,-0.0454248329378688,0.11196691345559205,69
primary,Action,Escalation,Full dialogue,-0.06127078917108167,-0.1393518111802968,0.010610656904822345,74
primary,Action,Climax zone,Full dialogue,-0.0679633398690618,-0.1525253696694505,0.011120010304673729,72
primary,Action,Resolution,Full dialogue,-0.06622408808511748,-0.17298733253702325,0.04338281704485735,79
primary,Action,Opening,TF-IDF filtered,0.10119173780276403,0.03459560475142377,0.17212555339903127,69
primary,Action,Inciting conflict,TF-IDF filtered,0.0871021328658299,0.009419729076957255,0.16515171083394795,69
primary,Action,Escalation,TF-IDF filtered,0.05934538528607894,-0.01833638659869276,0.13742991485238065,74
primary,Action,Climax zone,TF-IDF filtered,0.025865732087204767,-0.04220207504504864,0.09811085319580642,72
primary,Action,Resolution,TF-IDF filtered,0.012548874737821122,-0.08863160448509462,0.11536307416981129,79
primary,Adventure,Opening,Frequency baseline,0.27292013886668287,0.16529917849596626,0.3841663109864289,26
primary,Adventure,Inciting conflict,Frequency baseline,0.19620778728914745,0.1003618348916084,0.2927090850440159,26
primary,Adventure,Escalation,Frequency baseline,0.08795189736743501,-0.010309424718127918,0.18636131328561273,26
primary,Adventure,Climax zone,Frequency baseline,0.09801811739648239,0.01655996203272316,0.18761195447071005,26
primary,Adventure,Resolution,Frequency baseline,0.22925035076035075,0.10629608937590188,0.3496699167984792,26
primary,Adventure,Opening,Full dialogue,0.18604065679929074,0.06159948402092204,0.30973302113400597,26
primary,Adventure,Inciting conflict,Full dialogue,0.10567991619747491,-0.026854879252783962,0.24690751868903754,26
primary,Adventure,Escalation,Full dialogue,0.04470171566788039,-0.05661143304657214,0.1518445742844051,26
primary,Adventure,Climax zone,Full dialogue,-0.011553895852115735,-0.10417969999607261,0.08836840873946787,26
primary,Adventure,Resolution,Full dialogue,0.09019768422816501,-0.05767769436813188,0.22637663127844374,26
primary,Adventure,Opening,TF-IDF filtered,0.25841015473322393,0.15023004744152085,0.377194919008036,26
primary,Adventure,Inciting conflict,TF-IDF filtered,0.17727675826449735,0.061838048720515744,0.29498439712977653,26
primary,Adventure,Escalation,TF-IDF filtered,0.08834133203406304,-0.020611244078846964,0.1956404781647526,26
primary,Adventure,Climax zone,TF-IDF filtered,0.08432060093225943,0.004361214541491279,0.16844416625348926,26
primary,Adventure,Resolution,TF-IDF filtered,0.22107865531903992,0.09163749839263301,0.34498365710891676,26
primary,Animation,Opening,Frequency baseline,0.1590774696969697,-0.12479773728354973,0.3845777404761904,10
primary,Animation,Inciting conflict,Frequency baseline,0.1722313854895105,-0.12349513459977521,0.4128617822802197,10
primary,Animation,Escalation,Frequency baseline,0.332774834839804,0.22641327769694689,0.44886363806244817,10
primary,Animation,Climax zone,Frequency baseline,0.005829148174289471,-0.19059043393092417,0.15769883556371148,10
primary,Animation,Resolution,Frequency baseline,0.16192199999999998,-0.07311477777777776,0.3783115416666666,10
primary,Animation,Opening,Full dialogue,0.023683017316017324,-0.2624165455357143,0.25130015665584415,10
primary,Animation,Inciting conflict,Full dialogue,0.023244284243534228,-0.2586342930555556,0.2413090764423075,10
primary,Animation,Escalation,Full dialogue,0.2728606178883973,0.11780157050192054,0.42642612687367937,10
primary,Animation,Climax zone,Full dialogue,-0.06096414470440733,-0.2962352886438012,0.11417565323643161,10
primary,Animation,Resolution,Full dialogue,0.10416768308080808,-0.09564807146464646,0.2636916291982322,10
primary,Animation,Opening,TF-IDF filtered,0.1346721904761905,-0.16951333333333332,0.3878418255952377,10
primary,Animation,Inciting conflict,TF-IDF filtered,0.18887685135697635,-0.12715102799908423,0.4549137166437727,10
primary,Animation,Escalation,TF-IDF filtered,0.3591842842815287,0.24173790870514267,0.46990791566759194,10
primary,Animation,Climax zone,TF-IDF filtered,0.028411038443440617,-0.16536480845920384,0.1680050261281291,10
